project_id,gse,library_id,platform_id,sample_type,donor_patient,technology_simple,tcr_vdj_flag,matrix_file,library_index
GSE161918,GSE161918,GSM4929230,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,166
GSE161918,GSE161918,GSM4929231,GPL24676,Peripheral Blood Mononuclear Cells,,10x (unspecified),without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,167
GSE161918,GSE161918,GSM4929232,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,168
GSE161918,GSE161918,GSM4929233,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,169
GSE161918,GSE161918,GSM4929234,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,170
GSE161918,GSE161918,GSM4929235,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,171
GSE161918,GSE161918,GSM4929236,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,172
GSE161918,GSE161918,GSM4929237,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,173
GSE161918,GSE161918,GSM4929238,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,174
GSE161918,GSE161918,GSM4929239,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,175
GSE161918,GSE161918,GSM4929240,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,176
GSE161918,GSE161918,GSM4929241,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,177
GSE161918,GSE161918,GSM4929242,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,178
GSE161918,GSE161918,GSM4929243,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,179
GSE161918,GSE161918,GSM4929244,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,180
GSE161918,GSE161918,GSM4929245,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,181
GSE161918,GSE161918,GSM4929246,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,182
GSE161918,GSE161918,GSM4929247,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,183
GSE161918,GSE161918,GSM4929248,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,184
GSE161918,GSE161918,GSM4929249,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,185
GSE161918,GSE161918,GSM4929250,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,186
GSE161918,GSE161918,GSM4929251,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,187
GSE161918,GSE161918,GSM4929252,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,188
GSE161918,GSE161918,GSM4929253,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,189
GSE161918,GSE161918,GSM4929254,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,190
GSE161918,GSE161918,GSM4929255,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,191
GSE161918,GSE161918,GSM4929256,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,192
GSE161918,GSE161918,GSM4929257,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,193
GSE161918,GSE161918,GSM4929258,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,194
GSE161918,GSE161918,GSM4929259,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,195
GSE161918,GSE161918,GSM4929260,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,196
GSE161918,GSE161918,GSM4929261,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,197
GSE161918,GSE161918,GSM4929262,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,198
GSE161918,GSE161918,GSM4929263,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,199
GSE161918,GSE161918,GSM4929264,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,200
GSE161918,GSE161918,GSM4929265,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,201
GSE161918,GSE161918,GSM4929266,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,202
GSE161918,GSE161918,GSM4929267,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,203
GSE161918,GSE161918,GSM4929268,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,204
GSE161918,GSE161918,GSM4929269,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,205
GSE161918,GSE161918,GSM4929270,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,206
GSE161918,GSE161918,GSM4929271,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,207
GSE161918,GSE161918,GSM4929272,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,208
GSE161918,GSE161918,GSM4929273,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,209
GSE161918,GSE161918,GSM4929274,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,210
GSE161918,GSE161918,GSM4929275,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,211
GSE161918,GSE161918,GSM4929276,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,212
GSE161918,GSE161918,GSM4929277,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,213
GSE161918,GSE161918,GSM4929278,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,214
GSE161918,GSE161918,GSM4929279,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,215
GSE161918,GSE161918,GSM4929280,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,216
GSE161918,GSE161918,GSM4929281,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,217
GSE161918,GSE161918,GSM4929282,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,218
GSE161918,GSE161918,GSM4929283,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,219
GSE161918,GSE161918,GSM4929284,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,220
GSE161918,GSE161918,GSM4929285,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,221
GSE161918,GSE161918,GSM4929286,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,222
GSE161918,GSE161918,GSM4929287,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,223
GSE161918,GSE161918,GSM4929288,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,224
GSE161918,GSE161918,GSM4929289,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,225
GSE161918,GSE161918,GSM4929290,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,226
GSE161918,GSE161918,GSM4929291,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,227
GSE161918,GSE161918,GSM4929292,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,228
GSE161918,GSE161918,GSM4929293,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,229
GSE161918,GSE161918,GSM4929294,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,230
GSE161918,GSE161918,GSM4929295,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,231
GSE161918,GSE161918,GSM4929296,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,232
GSE161918,GSE161918,GSM4929297,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,233
GSE161918,GSE161918,GSM4929298,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,234
GSE161918,GSE161918,GSM4929299,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,235
GSE161918,GSE161918,GSM4929300,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,236
GSE161918,GSE161918,GSM4929301,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,237
GSE161918,GSE161918,GSM4929302,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,238
GSE161918,GSE161918,GSM4929303,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,239
GSE161918,GSE161918,GSM4929304,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,240
GSE161918,GSE161918,GSM4929305,GPL24676,Peripheral Blood Mononuclear Cells,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,241
GSE162498,GSE162498,GSM4952953,GPL16791,NSCLC tumor tissue,,10x 5',with TCR/VDJ,downloads/GSE162498/matrix/GSE162498-GPL16791_series_matrix.txt.gz,1
GSE162498,GSE162498,GSM4952954,GPL16791,NSCLC tumor tissue,,10x 5',with TCR/VDJ,downloads/GSE162498/matrix/GSE162498-GPL16791_series_matrix.txt.gz,2
GSE162498,GSE162498,GSM4952955,GPL16791,NSCLC tumor tissue,,10x 5',with TCR/VDJ,downloads/GSE162498/matrix/GSE162498-GPL16791_series_matrix.txt.gz,3
GSE162498,GSE162498,GSM4952956,GPL16791,NSCLC tumor tissue,,10x 5',with TCR/VDJ,downloads/GSE162498/matrix/GSE162498-GPL16791_series_matrix.txt.gz,4
GSE162498,GSE162498,GSM4952957,GPL16791,NSCLC tumor tissue,,10x 5',with TCR/VDJ,downloads/GSE162498/matrix/GSE162498-GPL16791_series_matrix.txt.gz,5
GSE162498,GSE162498,GSM4952958,GPL16791,NSCLC tumor tissue,,10x 5',with TCR/VDJ,downloads/GSE162498/matrix/GSE162498-GPL16791_series_matrix.txt.gz,6
GSE162498,GSE162498,GSM4952959,GPL24676,NSCLC tumor tissue,,10x 5',with TCR/VDJ,downloads/GSE162498/matrix/GSE162498-GPL24676_series_matrix.txt.gz,1
GSE162498,GSE162498,GSM4952960,GPL24676,NSCLC tumor tissue,,10x 5',with TCR/VDJ,downloads/GSE162498/matrix/GSE162498-GPL24676_series_matrix.txt.gz,2
GSE162498,GSE162498,GSM4952961,GPL24676,Blood sample,,10x 5',with TCR/VDJ,downloads/GSE162498/matrix/GSE162498-GPL24676_series_matrix.txt.gz,3
GSE162498,GSE162498,GSM4952962,GPL24676,NSCLC tumor tissue,,10x 5',with TCR/VDJ,downloads/GSE162498/matrix/GSE162498-GPL24676_series_matrix.txt.gz,4
GSE162498,GSE162498,GSM4952963,GPL24676,Blood sample,,10x 5',with TCR/VDJ,downloads/GSE162498/matrix/GSE162498-GPL24676_series_matrix.txt.gz,5
GSE162498,GSE162498,GSM4952964,GPL24676,NSCLC tumor tissue,,10x 5',with TCR/VDJ,downloads/GSE162498/matrix/GSE162498-GPL24676_series_matrix.txt.gz,6
GSE162498,GSE162498,GSM4952965,GPL24676,NSCLC juxta tissue,,10x 5',with TCR/VDJ,downloads/GSE162498/matrix/GSE162498-GPL24676_series_matrix.txt.gz,7
GSE162498,GSE162498,GSM4952966,GPL24676,Blood sample,,10x 5',with TCR/VDJ,downloads/GSE162498/matrix/GSE162498-GPL24676_series_matrix.txt.gz,8
GSE162498,GSE162498,GSM4952967,GPL24676,NSCLC tumor tissue,,10x 5',with TCR/VDJ,downloads/GSE162498/matrix/GSE162498-GPL24676_series_matrix.txt.gz,9
GSE162498,GSE162498,GSM4952968,GPL24676,NSCLC juxta tissue,,10x 5',with TCR/VDJ,downloads/GSE162498/matrix/GSE162498-GPL24676_series_matrix.txt.gz,10
GSE162498,GSE162498,GSM4952969,GPL24676,Blood sample,,10x 5',with TCR/VDJ,downloads/GSE162498/matrix/GSE162498-GPL24676_series_matrix.txt.gz,11
GSE168859,GSE168859,GSM5171588,GPL21290,Human peripheral blood,subject: UPN24,10x 5',without TCR/VDJ,downloads/GSE168859/matrix/GSE168859_series_matrix.txt.gz,1
GSE168859,GSE168859,GSM5171589,GPL21290,Human peripheral blood,subject: UPN24,10x 5',without TCR/VDJ,downloads/GSE168859/matrix/GSE168859_series_matrix.txt.gz,2
GSE168859,GSE168859,GSM5171590,GPL21290,Human peripheral blood,subject: UPN10,10x 5',without TCR/VDJ,downloads/GSE168859/matrix/GSE168859_series_matrix.txt.gz,3
GSE168859,GSE168859,GSM5171591,GPL21290,Human peripheral blood,subject: UPN10,10x 5',without TCR/VDJ,downloads/GSE168859/matrix/GSE168859_series_matrix.txt.gz,4
GSE168859,GSE168859,GSM5171592,GPL21290,Human peripheral blood,subject: UPN19,10x 5',without TCR/VDJ,downloads/GSE168859/matrix/GSE168859_series_matrix.txt.gz,5
GSE168859,GSE168859,GSM5171593,GPL21290,Human peripheral blood,subject: UPN19,10x 5',without TCR/VDJ,downloads/GSE168859/matrix/GSE168859_series_matrix.txt.gz,6
GSE168859,GSE168859,GSM5171594,GPL21290,Human peripheral blood,subject: Healthydonor1,10x 5',without TCR/VDJ,downloads/GSE168859/matrix/GSE168859_series_matrix.txt.gz,7
GSE168859,GSE168859,GSM5171595,GPL21290,Human peripheral blood,subject: Healthydonor2,10x 5',without TCR/VDJ,downloads/GSE168859/matrix/GSE168859_series_matrix.txt.gz,8
GSE168859,GSE168859,GSM5171596,GPL21290,Human peripheral blood,subject: UPN18,10x 5',without TCR/VDJ,downloads/GSE168859/matrix/GSE168859_series_matrix.txt.gz,9
GSE168859,GSE168859,GSM5171597,GPL21290,Human peripheral blood,subject: UPN18,10x 5',without TCR/VDJ,downloads/GSE168859/matrix/GSE168859_series_matrix.txt.gz,10
GSE168859,GSE168859,GSM5171598,GPL21290,Human peripheral blood,subject: UPN4,10x 5',without TCR/VDJ,downloads/GSE168859/matrix/GSE168859_series_matrix.txt.gz,11
GSE168859,GSE168859,GSM5171599,GPL21290,Human peripheral blood,subject: UPN4,10x 5',without TCR/VDJ,downloads/GSE168859/matrix/GSE168859_series_matrix.txt.gz,12
GSE168859,GSE168859,GSM5171600,GPL21290,Human peripheral blood,subject: UPN17,10x 5',without TCR/VDJ,downloads/GSE168859/matrix/GSE168859_series_matrix.txt.gz,13
GSE168859,GSE168859,GSM5171601,GPL21290,Human peripheral blood,subject: UPN17,10x 5',without TCR/VDJ,downloads/GSE168859/matrix/GSE168859_series_matrix.txt.gz,14
GSE168859,GSE168859,GSM5171602,GPL21290,Human peripheral blood,subject: Healthydonor3,10x 5',without TCR/VDJ,downloads/GSE168859/matrix/GSE168859_series_matrix.txt.gz,15
GSE168859,GSE168859,GSM5171603,GPL21290,Human peripheral blood,subject: Healthydonor4,10x 5',without TCR/VDJ,downloads/GSE168859/matrix/GSE168859_series_matrix.txt.gz,16
GSE168859,GSE168859,GSM5171604,GPL21290,Human peripheral blood,subject: UPN1,10x 5',without TCR/VDJ,downloads/GSE168859/matrix/GSE168859_series_matrix.txt.gz,17
GSE168859,GSE168859,GSM5171605,GPL21290,Human peripheral blood,subject: UPN1,10x 5',without TCR/VDJ,downloads/GSE168859/matrix/GSE168859_series_matrix.txt.gz,18
GSE168859,GSE168859,GSM5171606,GPL21290,Human peripheral blood,subject: UPN12,10x 5',without TCR/VDJ,downloads/GSE168859/matrix/GSE168859_series_matrix.txt.gz,19
GSE168859,GSE168859,GSM5171607,GPL21290,Human peripheral blood,subject: UPN12,10x 5',without TCR/VDJ,downloads/GSE168859/matrix/GSE168859_series_matrix.txt.gz,20
GSE168859,GSE168859,GSM5171608,GPL21290,Human peripheral blood,subject: UPN8,10x 5',without TCR/VDJ,downloads/GSE168859/matrix/GSE168859_series_matrix.txt.gz,21
GSE168859,GSE168859,GSM5171609,GPL21290,Human peripheral blood,subject: UPN13,10x 5',without TCR/VDJ,downloads/GSE168859/matrix/GSE168859_series_matrix.txt.gz,22
GSE168859,GSE168859,GSM5171610,GPL21290,Human peripheral blood,subject: Healthydonor5,10x 5',without TCR/VDJ,downloads/GSE168859/matrix/GSE168859_series_matrix.txt.gz,23
GSE168859,GSE168859,GSM5171611,GPL21290,Human peripheral blood,subject: Healthydonor6,10x 5',without TCR/VDJ,downloads/GSE168859/matrix/GSE168859_series_matrix.txt.gz,24
GSE168859,GSE168859,GSM5171612,GPL21290,Human peripheral blood,subject: UPN8,10x 5',without TCR/VDJ,downloads/GSE168859/matrix/GSE168859_series_matrix.txt.gz,25
GSE168859,GSE168859,GSM5171613,GPL21290,Human peripheral blood,subject: UPN13,10x 5',without TCR/VDJ,downloads/GSE168859/matrix/GSE168859_series_matrix.txt.gz,26
GSE168859,GSE168859,GSM5171614,GPL21290,Human peripheral blood,subject: UPN14,10x 5',without TCR/VDJ,downloads/GSE168859/matrix/GSE168859_series_matrix.txt.gz,27
GSE168859,GSE168859,GSM5171615,GPL21290,Human peripheral blood,subject: UPN14,10x 5',without TCR/VDJ,downloads/GSE168859/matrix/GSE168859_series_matrix.txt.gz,28
GSE168859,GSE168859,GSM5171616,GPL21290,Human peripheral blood,subject: UPN15,10x 5',without TCR/VDJ,downloads/GSE168859/matrix/GSE168859_series_matrix.txt.gz,29
GSE168859,GSE168859,GSM5171617,GPL21290,Human peripheral blood,subject: UPN15,10x 5',without TCR/VDJ,downloads/GSE168859/matrix/GSE168859_series_matrix.txt.gz,30
GSE168859,GSE168859,GSM5171618,GPL21290,Human peripheral blood,subject: UPN6,10x 5',without TCR/VDJ,downloads/GSE168859/matrix/GSE168859_series_matrix.txt.gz,31
GSE168859,GSE168859,GSM5171619,GPL21290,Human peripheral blood,subject: Healthydonor7,10x 5',without TCR/VDJ,downloads/GSE168859/matrix/GSE168859_series_matrix.txt.gz,32
